word,rank,zipf,frequency,char_length,vowel_count,max_repeated_run,max_consonant_run,confusable_count,confusable_ratio,pronounceable,cl100k_tokens,o200k_tokens,shared_single_token,commonness_score,tokenizer_fit_score,readability_score,pronounceability_score,ambiguity_penalty,composite_score
though,252,5.5,0.00031622776601683794,6,2,1,2,1,0.17,true,1,1,true,20.83,30,24,22,0,96.83
try,253,5.5,0.00031622776601683794,3,1,1,2,0,0,false,1,1,true,20.81,30,10,16,0,76.81
went,254,5.5,0.00031622776601683794,4,1,1,2,0,0,true,1,1,true,20.79,30,24,22,0,96.79
yes,255,5.5,0.00031622776601683794,3,2,1,1,0,0,false,1,1,true,20.77,30,10,16,0,76.77
actually,256,5.49,0.0003090295432513592,8,4,2,2,2,0.25,true,1,1,true,20.75,30,24,22,0,96.75
american,257,5.49,0.0003090295432513592,8,4,1,1,1,0.13,true,1,1,true,20.73,30,24,22,0,96.73
later,258,5.49,0.0003090295432513592,5,2,1,1,1,0.2,true,1,1,true,20.71,30,24,22,0,96.71
less,259,5.49,0.0003090295432513592,4,1,2,2,1,0.25,true,1,1,true,20.69,30,24,22,0,96.69
line,260,5.49,0.0003090295432513592,4,2,1,1,2,0.5,true,1,1,true,20.67,30,24,22,-6,90.67
order,261,5.49,0.0003090295432513592,5,2,1,2,1,0.2,true,1,1,true,20.65,30,24,22,0,96.65
party,262,5.49,0.0003090295432513592,5,2,1,2,0,0,true,1,1,true,20.63,30,24,22,0,96.63
run,263,5.49,0.0003090295432513592,3,1,1,1,0,0,false,1,1,true,20.62,30,10,16,0,76.62
says,264,5.49,0.0003090295432513592,4,2,1,1,0,0,true,1,2,false,20.6,14,24,22,0,80.6
service,265,5.49,0.0003090295432513592,7,3,1,2,1,0.14,true,1,1,true,20.58,30,24,22,0,96.58
country,266,5.48,0.00030199517204020164,7,3,1,3,1,0.14,true,1,1,true,20.56,30,24,22,0,96.56
open,267,5.48,0.00030199517204020164,4,2,1,1,1,0.25,true,1,1,true,20.54,30,24,22,0,96.54
season,268,5.48,0.00030199517204020164,6,3,1,1,1,0.17,true,1,1,true,20.52,30,24,22,0,96.52
shit,269,5.48,0.00030199517204020164,4,1,1,2,1,0.25,true,1,1,true,20.5,30,24,22,0,96.5
thank,270,5.48,0.00030199517204020164,5,1,1,2,0,0,true,1,1,true,20.49,30,24,22,0,96.49
children,271,5.47,0.0002951209226666387,8,2,1,3,2,0.25,true,1,1,true,20.47,30,24,22,0,96.47
everyone,272,5.47,0.0002951209226666387,8,5,1,1,1,0.13,true,1,1,true,20.45,30,24,22,0,96.45
general,273,5.47,0.0002951209226666387,7,3,1,1,1,0.14,true,1,1,true,20.43,30,24,22,0,96.43
trying,274,5.47,0.0002951209226666387,6,2,1,2,1,0.17,true,1,1,true,20.41,30,24,22,0,96.41
united,275,5.47,0.0002951209226666387,6,3,1,1,1,0.17,true,2,2,false,20.39,10,24,22,0,76.39
using,276,5.47,0.0002951209226666387,5,2,1,2,1,0.2,true,1,1,true,20.38,30,24,22,0,96.38
area,277,5.46,0.00028840315031266055,4,3,1,1,0,0,true,1,1,true,20.36,30,24,22,0,96.36
black,278,5.46,0.00028840315031266055,5,1,1,2,1,0.2,true,1,1,true,20.34,30,24,22,0,96.34
following,279,5.46,0.00028840315031266055,9,3,2,2,5,0.56,true,1,1,true,20.32,30,18,22,0,90.32
law,280,5.46,0.00028840315031266055,3,1,1,1,1,0.33,false,1,1,true,20.3,30,10,16,0,76.3
makes,281,5.46,0.00028840315031266055,5,2,1,1,0,0,true,1,1,true,20.29,30,24,22,0,96.29
together,282,5.46,0.00028840315031266055,8,3,1,2,1,0.13,true,2,2,false,20.27,10,24,22,0,76.27
war,283,5.46,0.00028840315031266055,3,1,1,1,0,0,false,1,1,true,20.25,30,10,16,0,76.25
whole,284,5.46,0.00028840315031266055,5,2,1,2,2,0.4,true,1,1,true,20.23,30,24,22,-4,92.23
car,285,5.45,0.0002818382931264455,3,1,1,1,0,0,false,1,1,true,20.22,30,10,16,0,76.22
face,286,5.45,0.0002818382931264455,4,2,1,1,0,0,true,1,1,true,20.2,30,24,22,0,96.2
five,287,5.45,0.0002818382931264455,4,2,1,1,1,0.25,true,1,1,true,20.18,30,24,22,0,96.18
kind,288,5.45,0.0002818382931264455,4,1,1,2,1,0.25,true,1,1,true,20.16,30,24,22,0,96.16
maybe,289,5.45,0.0002818382931264455,5,3,1,1,0,0,true,1,1,true,20.15,30,24,22,0,96.15
per,290,5.45,0.0002818382931264455,3,1,1,1,0,0,false,1,1,true,20.13,30,10,16,0,76.13
president,291,5.45,0.0002818382931264455,9,3,1,2,1,0.11,true,2,2,false,20.11,10,18,22,0,70.11
story,292,5.45,0.0002818382931264455,5,2,1,2,1,0.2,true,1,1,true,20.1,30,24,22,0,96.1
working,293,5.45,0.0002818382931264455,7,2,1,2,2,0.29,true,1,1,true,20.08,30,24,22,0,96.08
course,294,5.44,0.0002754228703338166,6,3,1,2,1,0.17,true,1,1,true,20.06,30,24,22,0,96.06
games,295,5.44,0.0002754228703338166,5,2,1,1,0,0,true,1,1,true,20.04,30,24,22,0,96.04
health,296,5.44,0.0002754228703338166,6,2,1,3,1,0.17,true,1,1,true,20.03,30,24,22,0,96.03
hope,297,5.44,0.0002754228703338166,4,2,1,1,1,0.25,true,1,1,true,20.01,30,24,22,0,96.01
important,298,5.44,0.0002754228703338166,9,3,1,2,2,0.22,true,1,1,true,19.99,30,18,22,0,89.99
least,299,5.44,0.0002754228703338166,5,2,1,2,1,0.2,true,1,1,true,19.98,30,24,22,0,95.98
means,300,5.44,0.0002754228703338166,5,2,1,2,0,0,true,1,1,true,19.96,30,24,22,0,95.96
news,301,5.44,0.0002754228703338166,4,1,1,2,0,0,true,1,1,true,19.94,30,24,22,0,95.94
within,302,5.44,0.0002754228703338166,6,2,1,2,2,0.33,true,1,1,true,19.93,30,24,22,0,95.93
able,303,5.43,0.00026915348039269167,4,2,1,2,1,0.25,true,1,1,true,19.91,30,24,22,0,95.91
book,304,5.43,0.00026915348039269167,4,2,2,1,2,0.5,true,1,1,true,19.89,30,24,22,-6,89.89
early,305,5.43,0.00026915348039269167,5,3,1,2,1,0.2,true,1,1,true,19.88,30,24,22,0,95.88
friends,306,5.43,0.00026915348039269167,7,2,1,3,1,0.14,true,1,1,true,19.86,30,24,22,0,95.86
information,307,5.43,0.00026915348039269167,11,5,1,2,4,0.36,true,1,1,true,19.85,30,18,16,0,83.85
local,308,5.43,0.00026915348039269167,5,2,1,1,3,0.6,true,1,1,true,19.83,30,24,22,-4,91.83
post,309,5.43,0.00026915348039269167,4,1,1,2,1,0.25,true,1,1,true,19.81,30,24,22,0,95.81
thanks,310,5.43,0.00026915348039269167,6,1,1,3,0,0,true,1,1,true,19.8,30,24,22,0,95.8
video,311,5.43,0.00026915348039269167,5,3,1,1,2,0.4,true,1,1,true,19.78,30,24,22,-4,91.78
young,312,5.43,0.00026915348039269167,5,3,1,2,1,0.2,true,1,1,true,19.77,30,24,22,0,95.77
ago,313,5.42,0.00026302679918953814,3,2,1,1,1,0.33,false,1,1,true,19.75,30,10,16,0,75.75
others,314,5.42,0.00026302679918953814,6,2,1,2,1,0.17,true,1,1,true,19.73,30,24,22,0,95.73
social,315,5.42,0.00026302679918953814,6,3,1,1,3,0.5,true,1,1,true,19.72,30,24,22,0,95.72
talk,316,5.42,0.00026302679918953814,4,1,1,2,1,0.25,true,1,1,true,19.7,30,24,22,0,95.7
court,317,5.41,0.0002570395782768865,5,2,1,2,1,0.2,true,1,1,true,19.69,30,24,22,0,95.69
fact,318,5.41,0.0002570395782768865,4,1,1,2,0,0,true,1,1,true,19.67,30,24,22,0,95.67
given,319,5.41,0.0002570395782768865,5,2,1,1,1,0.2,true,1,1,true,19.66,30,24,22,0,95.66
guys,320,5.41,0.0002570395782768865,4,2,1,1,0,0,true,2,2,false,19.64,10,24,22,0,75.64
half,321,5.41,0.0002570395782768865,4,1,1,2,1,0.25,true,1,1,true,19.62,30,24,22,0,95.62
hand,322,5.41,0.0002570395782768865,4,1,1,2,0,0,true,1,1,true,19.61,30,24,22,0,95.61
level,323,5.41,0.0002570395782768865,5,2,1,1,2,0.4,true,1,1,true,19.59,30,24,22,-4,91.59
mind,324,5.41,0.0002570395782768865,4,1,1,2,1,0.25,true,1,1,true,19.58,30,24,22,0,95.58
often,325,5.41,0.0002570395782768865,5,2,1,2,1,0.2,true,1,1,true,19.56,30,24,22,0,95.56
single,326,5.41,0.0002570395782768865,6,2,1,3,2,0.33,true,1,1,true,19.55,30,24,22,0,95.55
become,327,5.4,0.00025118864315095795,6,3,1,1,1,0.17,true,2,2,false,19.53,10,24,22,0,75.53
body,328,5.4,0.00025118864315095795,4,2,1,1,1,0.25,true,1,1,true,19.52,30,24,22,0,95.52
coming,329,5.4,0.00025118864315095795,6,2,1,2,2,0.33,true,1,1,true,19.5,30,24,22,0,95.5
control,330,5.4,0.00025118864315095795,7,2,1,3,3,0.43,true,1,1,true,19.49,30,24,22,0,95.49
death,331,5.4,0.00025118864315095795,5,2,1,2,0,0,true,1,1,true,19.47,30,24,22,0,95.47
food,332,5.4,0.00025118864315095795,4,2,2,1,2,0.5,true,1,1,true,19.46,30,24,22,-6,89.46
guy,333,5.4,0.00025118864315095795,3,2,1,1,0,0,false,2,2,false,19.44,10,10,16,0,55.44
hours,334,5.4,0.00025118864315095795,5,2,1,2,1,0.2,true,1,1,true,19.43,30,24,22,0,95.43
office,335,5.4,0.00025118864315095795,6,3,2,2,2,0.33,true,1,1,true,19.41,30,24,22,0,95.41
pay,336,5.4,0.00025118864315095795,3,2,1,1,0,0,false,1,1,true,19.4,30,10,16,0,75.4
problem,337,5.4,0.00025118864315095795,7,2,1,2,2,0.29,true,1,1,true,19.38,30,24,22,0,95.38
south,338,5.4,0.00025118864315095795,5,2,1,2,1,0.2,true,1,1,true,19.37,30,24,22,0,95.37
true,339,5.4,0.00025118864315095795,4,2,1,2,0,0,true,1,1,true,19.35,30,24,22,0,95.35
almost,340,5.39,0.0002454708915685031,6,2,1,2,2,0.33,true,1,1,true,19.34,30,24,22,0,95.34
fuck,341,5.39,0.0002454708915685031,4,1,1,2,0,0,true,1,1,true,19.32,30,24,22,0,95.32
history,342,5.39,0.0002454708915685031,7,3,1,2,2,0.29,true,1,1,true,19.31,30,24,22,0,95.31
known,343,5.39,0.0002454708915685031,5,1,1,2,1,0.2,true,1,1,true,19.29,30,24,22,0,95.29
large,344,5.39,0.0002454708915685031,5,2,1,2,1,0.2,true,1,1,true,19.28,30,24,22,0,95.28
lost,345,5.39,0.0002454708915685031,4,1,1,2,2,0.5,true,1,1,true,19.26,30,24,22,-6,89.26
research,346,5.39,0.0002454708915685031,8,3,1,3,0,0,true,1,1,true,19.25,30,24,22,0,95.25
room,347,5.39,0.0002454708915685031,4,2,2,1,2,0.5,true,1,1,true,19.24,30,24,22,-6,89.24
several,348,5.39,0.0002454708915685031,7,3,1,1,1,0.14,true,2,2,false,19.22,10,24,22,0,75.22
started,349,5.39,0.0002454708915685031,7,2,1,2,0,0,true,1,1,true,19.21,30,24,22,0,95.21
taking,350,5.39,0.0002454708915685031,6,2,1,2,1,0.17,true,1,1,true,19.19,30,24,22,0,95.19
university,351,5.39,0.0002454708915685031,10,5,1,2,2,0.2,true,2,2,false,19.18,10,18,22,0,69.18
win,352,5.39,0.0002454708915685031,3,1,1,1,1,0.33,false,1,1,true,19.16,30,10,16,0,75.16
wrong,353,5.39,0.0002454708915685031,5,1,1,2,1,0.2,true,1,1,true,19.15,30,24,22,0,95.15
along,354,5.38,0.000239883291901949,5,2,1,2,2,0.4,true,1,1,true,19.14,30,24,22,-4,91.14
anyone,355,5.38,0.000239883291901949,6,4,1,1,1,0.17,true,2,2,false,19.12,10,24,22,0,75.12
else,356,5.38,0.000239883291901949,4,2,1,2,1,0.25,true,1,1,true,19.11,30,24,22,0,95.11
girl,357,5.38,0.000239883291901949,4,1,1,2,2,0.5,true,1,1,true,19.09,30,24,22,-6,89.09
john,358,5.38,0.000239883291901949,4,1,1,2,1,0.25,true,1,1,true,19.08,30,24,22,0,95.08
matter,359,5.38,0.000239883291901949,6,2,2,2,0,0,true,1,1,true,19.07,30,24,22,0,95.07
pretty,360,5.38,0.000239883291901949,6,2,2,2,0,0,true,1,1,true,19.05,30,24,22,0,95.05
remember,361,5.38,0.000239883291901949,8,3,1,2,0,0,true,1,1,true,19.04,30,24,22,0,95.04
air,362,5.37,0.00023442288153199226,3,2,1,1,1,0.33,false,1,1,true,19.03,30,10,16,0,75.03
bit,363,5.37,0.00023442288153199226,3,1,1,1,1,0.33,false,1,1,true,19.01,30,10,16,0,75.01
friend,364,5.37,0.00023442288153199226,6,2,1,2,1,0.17,true,1,1,true,19,30,24,22,0,95
hit,365,5.37,0.00023442288153199226,3,1,1,1,1,0.33,false,1,1,true,18.98,30,10,16,0,74.98
needs,366,5.37,0.00023442288153199226,5,2,2,2,0,0,true,1,1,true,18.97,30,24,22,0,94.97
nice,367,5.37,0.00023442288153199226,4,2,1,1,1,0.25,true,1,1,true,18.96,30,24,22,0,94.96
playing,368,5.37,0.00023442288153199226,7,3,1,2,2,0.29,true,1,1,true,18.94,30,24,22,0,94.94
probably,369,5.37,0.00023442288153199226,8,3,1,2,2,0.25,true,1,1,true,18.93,30,24,22,0,94.93
saying,370,5.37,0.00023442288153199226,6,3,1,2,1,0.17,true,2,2,false,18.92,10,24,22,0,74.92
understand,371,5.37,0.00023442288153199226,10,3,1,3,0,0,true,2,2,false,18.9,10,18,22,0,68.9
yeah,372,5.37,0.00023442288153199226,4,3,1,1,0,0,true,1,1,true,18.89,30,24,22,0,94.89
york,373,5.37,0.00023442288153199226,4,2,1,2,1,0.25,true,2,2,false,18.88,10,24,22,0,74.88
class,374,5.36,0.00022908676527677723,5,1,2,2,1,0.2,true,1,1,true,18.86,30,24,22,0,94.86
close,375,5.36,0.00022908676527677723,5,2,1,2,2,0.4,true,1,1,true,18.85,30,24,22,-4,90.85
comes,376,5.36,0.00022908676527677723,5,2,1,1,1,0.2,true,1,1,true,18.84,30,24,22,0,94.84
idea,377,5.36,0.00022908676527677723,4,3,1,1,1,0.25,true,1,1,true,18.82,30,24,22,0,94.82
international,378,5.36,0.00022908676527677723,13,6,1,2,4,0.31,false,1,1,true,18.81,30,10,16,0,74.81
looks,379,5.36,0.00022908676527677723,5,2,2,2,3,0.6,true,1,1,true,18.8,30,24,22,-4,90.8
past,380,5.36,0.00022908676527677723,4,1,1,2,0,0,true,1,1,true,18.78,30,24,22,0,94.78
possible,381,5.36,0.00022908676527677723,8,3,2,2,3,0.38,true,1,1,true,18.77,30,24,22,0,94.77
wanted,382,5.36,0.00022908676527677723,6,2,1,2,0,0,true,1,1,true,18.76,30,24,22,0,94.76
cause,383,5.35,0.000223872113856834,5,3,1,1,0,0,true,1,1,true,18.74,30,24,22,0,94.74
due,384,5.35,0.000223872113856834,3,2,1,1,0,0,false,1,1,true,18.73,30,10,16,0,74.73
happy,385,5.35,0.000223872113856834,5,2,2,2,0,0,true,1,1,true,18.72,30,24,22,0,94.72
human,386,5.35,0.000223872113856834,5,2,1,1,0,0,true,1,1,true,18.71,30,24,22,0,94.71
members,387,5.35,0.000223872113856834,7,2,1,2,0,0,true,1,1,true,18.69,30,24,22,0,94.69
months,388,5.35,0.000223872113856834,6,1,1,4,1,0.17,true,1,1,true,18.68,30,24,22,0,94.68
move,389,5.35,0.000223872113856834,4,2,1,1,1,0.25,true,1,1,true,18.67,30,24,22,0,94.67
question,390,5.35,0.000223872113856834,8,4,1,2,2,0.25,true,1,1,true,18.65,30,24,22,0,94.65
series,391,5.35,0.000223872113856834,6,3,1,1,1,0.17,true,1,1,true,18.64,30,24,22,0,94.64
wait,392,5.35,0.000223872113856834,4,2,1,1,1,0.25,true,1,1,true,18.63,30,24,22,0,94.63
woman,393,5.35,0.000223872113856834,5,2,1,1,1,0.2,true,1,1,true,18.62,30,24,22,0,94.62
ask,394,5.34,0.00021877616239495518,3,1,1,2,0,0,false,1,1,true,18.6,30,10,16,0,74.6
community,395,5.34,0.00021877616239495518,9,4,2,2,2,0.22,true,1,1,true,18.59,30,18,22,0,88.59
data,396,5.34,0.00021877616239495518,4,2,1,1,0,0,true,1,1,true,18.58,30,24,22,0,94.58
late,397,5.34,0.00021877616239495518,4,2,1,1,1,0.25,true,1,1,true,18.57,30,24,22,0,94.57
leave,398,5.34,0.00021877616239495518,5,3,1,1,1,0.2,true,1,1,true,18.55,30,24,22,0,94.55
north,399,5.34,0.00021877616239495518,5,1,1,3,1,0.2,true,1,1,true,18.54,30,24,22,0,94.54
saw,400,5.34,0.00021877616239495518,3,1,1,1,0,0,false,2,2,false,18.53,10,10,16,0,54.53
special,401,5.34,0.00021877616239495518,7,3,1,2,2,0.29,true,1,1,true,18.52,30,24,22,0,94.52
watch,402,5.34,0.00021877616239495518,5,1,1,3,0,0,true,1,1,true,18.5,30,24,22,0,94.5
either,403,5.33,0.00021379620895022324,6,3,1,2,1,0.17,true,1,1,true,18.49,30,24,22,0,94.49
fucking,404,5.33,0.00021379620895022324,7,2,1,2,1,0.14,true,2,2,false,18.48,10,24,22,0,74.48
future,405,5.33,0.00021379620895022324,6,3,1,1,0,0,true,1,1,true,18.47,30,24,22,0,94.47
light,406,5.33,0.00021379620895022324,5,1,1,3,2,0.4,true,1,1,true,18.45,30,24,22,-4,90.45
low,407,5.33,0.00021379620895022324,3,1,1,1,2,0.67,false,1,1,true,18.44,30,10,16,-6,68.44
million,408,5.33,0.00021379620895022324,7,3,2,2,5,0.71,true,1,1,true,18.43,30,24,22,0,94.43
morning,409,5.33,0.00021379620895022324,7,2,1,2,2,0.29,true,2,2,false,18.42,10,24,22,0,74.42
police,410,5.33,0.00021379620895022324,6,3,1,1,3,0.5,true,2,2,false,18.41,10,24,22,0,74.41
short,411,5.33,0.00021379620895022324,5,1,1,2,1,0.2,true,1,1,true,18.39,30,24,22,0,94.39
stay,412,5.33,0.00021379620895022324,4,2,1,2,0,0,true,1,1,true,18.38,30,24,22,0,94.38
taken,413,5.33,0.00021379620895022324,5,2,1,1,0,0,true,1,1,true,18.37,30,24,22,0,94.37
age,414,5.32,0.00020892961308540387,3,2,1,1,0,0,false,1,1,true,18.36,30,10,16,0,74.36
buy,415,5.32,0.00020892961308540387,3,2,1,1,0,0,false,1,1,true,18.34,30,10,16,0,74.34
deal,416,5.32,0.00020892961308540387,4,2,1,1,1,0.25,true,1,1,true,18.33,30,24,22,0,94.33
rather,417,5.32,0.00020892961308540387,6,2,1,2,0,0,true,1,1,true,18.32,30,24,22,0,94.32
reason,418,5.32,0.00020892961308540387,6,3,1,1,1,0.17,true,1,1,true,18.31,30,24,22,0,94.31
red,419,5.32,0.00020892961308540387,3,1,1,1,0,0,false,1,1,true,18.3,30,10,16,0,74.3
report,420,5.32,0.00020892961308540387,6,2,1,2,1,0.17,true,1,1,true,18.29,30,24,22,0,94.29
soon,421,5.32,0.00020892961308540387,4,2,2,1,2,0.5,true,1,1,true,18.27,30,24,22,-6,88.27
third,422,5.32,0.00020892961308540387,5,1,1,2,1,0.2,true,1,1,true,18.26,30,24,22,0,94.26
turn,423,5.32,0.00020892961308540387,4,1,1,2,0,0,true,1,1,true,18.25,30,24,22,0,94.25
whether,424,5.32,0.00020892961308540387,7,2,1,2,0,0,true,1,1,true,18.24,30,24,22,0,94.24
among,425,5.31,0.00020417379446695296,5,2,1,2,1,0.2,true,1,1,true,18.23,30,24,22,0,94.23
check,426,5.31,0.00020417379446695296,5,1,1,2,0,0,true,1,1,true,18.21,30,24,22,0,94.21
development,427,5.31,0.00020417379446695296,11,4,1,2,2,0.18,true,1,1,true,18.2,30,18,16,0,82.2
form,428,5.31,0.00020417379446695296,4,1,1,2,1,0.25,true,1,1,true,18.19,30,24,22,0,94.19
further,429,5.31,0.00020417379446695296,7,2,1,3,0,0,true,2,2,false,18.18,10,24,22,0,74.18
heart,430,5.31,0.00020417379446695296,5,2,1,2,0,0,true,1,1,true,18.17,30,24,22,0,94.17
minutes,431,5.31,0.00020417379446695296,7,3,1,1,1,0.14,true,1,1,true,18.16,30,24,22,0,94.16
myself,432,5.31,0.00020417379446695296,6,2,1,2,1,0.17,true,2,2,false,18.14,10,24,22,0,74.14
services,433,5.31,0.00020417379446695296,8,3,1,2,1,0.13,true,1,1,true,18.13,30,24,22,0,94.13
yourself,434,5.31,0.00020417379446695296,8,4,1,2,2,0.25,true,2,2,false,18.12,10,24,22,0,74.12
act,435,5.3,0.00019952623149688788,3,1,1,2,0,0,false,1,1,true,18.11,30,10,16,0,74.11
although,436,5.3,0.00019952623149688788,8,3,1,3,2,0.25,true,1,1,true,18.1,30,24,22,0,94.1
asked,437,5.3,0.00019952623149688788,5,2,1,2,0,0,true,2,1,false,18.09,14,24,22,0,78.09
child,438,5.3,0.00019952623149688788,5,1,1,2,2,0.4,true,1,1,true,18.08,30,24,22,-4,90.08
fire,439,5.3,0.00019952623149688788,4,2,1,1,1,0.25,true,1,1,true,18.06,30,24,22,0,94.06
fun,440,5.3,0.00019952623149688788,3,1,1,1,0,0,false,1,1,true,18.05,30,10,16,0,74.05
living,441,5.3,0.00019952623149688788,6,2,1,2,3,0.5,true,1,1,true,18.04,30,24,22,0,94.04
major,442,5.3,0.00019952623149688788,5,2,1,1,1,0.2,true,1,1,true,18.03,30,24,22,0,94.03
media,443,5.3,0.00019952623149688788,5,3,1,1,1,0.2,true,1,1,true,18.02,30,24,22,0,94.02
phone,444,5.3,0.00019952623149688788,5,2,1,2,1,0.2,true,1,1,true,18.01,30,24,22,0,94.01
players,445,5.3,0.00019952623149688788,7,3,1,2,1,0.14,true,1,1,true,18,30,24,22,0,94
art,446,5.29,0.00019498445997580456,3,1,1,2,0,0,false,1,1,true,17.99,30,10,16,0,73.99
behind,447,5.29,0.00019498445997580456,6,2,1,2,1,0.17,true,2,1,false,17.97,14,24,22,0,77.97
building,448,5.29,0.00019498445997580456,8,3,1,2,3,0.38,true,1,1,true,17.96,30,24,22,0,93.96
easy,449,5.29,0.00019498445997580456,4,3,1,1,0,0,true,1,1,true,17.95,30,24,22,0,93.95
gonna,450,5.29,0.00019498445997580456,5,2,2,2,1,0.2,true,2,2,false,17.94,10,24,22,0,73.94
market,451,5.29,0.00019498445997580456,6,2,1,2,0,0,true,1,1,true,17.93,30,24,22,0,93.93
near,452,5.29,0.00019498445997580456,4,2,1,1,0,0,true,1,1,true,17.92,30,24,22,0,93.92
non,453,5.29,0.00019498445997580456,3,1,1,1,1,0.33,false,1,1,true,17.91,30,10,16,0,73.91
plan,454,5.29,0.00019498445997580456,4,1,1,2,1,0.25,true,1,1,true,17.9,30,24,22,0,93.9
political,455,5.29,0.00019498445997580456,9,4,1,1,5,0.56,true,1,2,false,17.89,14,18,22,0,71.89
quite,456,5.29,0.00019498445997580456,5,3,1,1,1,0.2,true,1,1,true,17.88,30,24,22,0,93.88
six,457,5.29,0.00019498445997580456,3,1,1,1,1,0.33,false,1,1,true,17.86,30,10,16,0,73.86
talking,458,5.29,0.00019498445997580456,7,2,1,2,2,0.29,true,2,2,false,17.85,10,24,22,0,73.85
west,459,5.29,0.00019498445997580456,4,1,1,2,0,0,true,1,1,true,17.84,30,24,22,0,93.84
works,460,5.29,0.00019498445997580456,5,1,1,3,1,0.2,true,1,1,true,17.83,30,24,22,0,93.83
according,461,5.28,0.00019054607179632462,9,3,2,2,2,0.22,true,1,1,true,17.82,30,18,22,0,87.82
available,462,5.28,0.00019054607179632462,9,5,1,2,3,0.33,true,1,1,true,17.81,30,18,22,0,87.81
education,463,5.28,0.00019054607179632462,9,5,1,1,2,0.22,true,1,1,true,17.8,30,18,22,0,87.8
final,464,5.28,0.00019054607179632462,5,2,1,1,2,0.4,true,1,1,true,17.79,30,24,22,-4,89.79
former,465,5.28,0.00019054607179632462,6,2,1,2,1,0.17,true,1,1,true,17.78,30,24,22,0,93.78
front,466,5.28,0.00019054607179632462,5,1,1,2,1,0.2,true,1,1,true,17.77,30,24,22,0,93.77
kids,467,5.28,0.00019054607179632462,4,1,1,2,1,0.25,true,1,1,true,17.76,30,24,22,0,93.76
list,468,5.28,0.00019054607179632462,4,1,1,2,2,0.5,true,1,1,true,17.75,30,24,22,-6,87.75
ready,469,5.28,0.00019054607179632462,5,3,1,1,0,0,true,1,1,true,17.74,30,24,22,0,93.74
sometimes,470,5.28,0.00019054607179632462,9,4,1,1,2,0.22,true,1,1,true,17.72,30,18,22,0,87.72
son,471,5.28,0.00019054607179632462,3,1,1,1,1,0.33,false,1,1,true,17.71,30,10,16,0,73.71
street,472,5.28,0.00019054607179632462,6,2,2,3,0,0,true,1,1,true,17.7,30,24,22,0,93.7
bring,473,5.27,0.00018620871366628676,5,1,1,2,1,0.2,true,1,1,true,17.69,30,24,22,0,93.69
college,474,5.27,0.00018620871366628676,7,3,2,2,3,0.43,true,1,1,true,17.68,30,24,22,0,93.68
current,475,5.27,0.00018620871366628676,7,2,2,2,0,0,true,1,1,true,17.67,30,24,22,0,93.67
example,476,5.27,0.00018620871366628676,7,3,1,3,1,0.14,true,1,1,true,17.66,30,24,22,0,93.66
experience,477,5.27,0.00018620871366628676,10,5,1,2,1,0.1,true,1,1,true,17.65,30,18,22,0,87.65
heard,478,5.27,0.00018620871366628676,5,2,1,2,0,0,true,1,1,true,17.64,30,24,22,0,93.64
london,479,5.27,0.00018620871366628676,6,2,1,2,3,0.5,true,2,2,false,17.63,10,24,22,0,73.63
meet,480,5.27,0.00018620871366628676,4,2,2,1,0,0,true,1,1,true,17.62,30,24,22,0,93.62
program,481,5.27,0.00018620871366628676,7,2,1,2,1,0.14,true,1,1,true,17.61,30,24,22,0,93.61
type,482,5.27,0.00018620871366628676,4,2,1,1,0,0,true,1,1,true,17.6,30,24,22,0,93.6
baby,483,5.26,0.00018197008586099826,4,2,1,1,0,0,true,1,1,true,17.59,30,24,22,0,93.59
chance,484,5.26,0.00018197008586099826,6,2,1,2,0,0,true,2,1,false,17.58,14,24,22,0,77.58
father,485,5.26,0.00018197008586099826,6,2,1,2,0,0,true,1,1,true,17.57,30,24,22,0,93.57
march,486,5.26,0.00018197008586099826,5,1,1,3,0,0,true,2,1,false,17.56,14,24,22,0,77.56
process,487,5.26,0.00018197008586099826,7,2,2,2,1,0.14,true,1,1,true,17.55,30,24,22,0,93.55
song,488,5.26,0.00018197008586099826,4,1,1,2,1,0.25,true,1,1,true,17.54,30,24,22,0,93.54
study,489,5.26,0.00018197008586099826,5,2,1,2,0,0,true,1,1,true,17.53,30,24,22,0,93.53
word,490,5.26,0.00018197008586099826,4,1,1,2,1,0.25,true,1,1,true,17.52,30,24,22,0,93.52
across,491,5.25,0.0001778279410038923,6,2,2,2,1,0.17,true,2,2,false,17.51,10,24,22,0,73.51
action,492,5.25,0.0001778279410038923,6,3,1,2,2,0.33,true,1,1,true,17.5,30,24,22,0,93.5
clear,493,5.25,0.0001778279410038923,5,2,1,2,1,0.2,true,1,1,true,17.49,30,24,22,0,93.49
gave,494,5.25,0.0001778279410038923,4,2,1,1,0,0,true,2,1,false,17.48,14,24,22,0,77.48
gets,495,5.25,0.0001778279410038923,4,1,1,2,0,0,true,1,1,true,17.47,30,24,22,0,93.47
himself,496,5.25,0.0001778279410038923,7,2,1,2,2,0.29,true,2,2,false,17.46,10,24,22,0,73.46
month,497,5.25,0.0001778279410038923,5,1,1,3,1,0.2,true,1,1,true,17.45,30,24,22,0,93.45
outside,498,5.25,0.0001778279410038923,7,4,1,2,2,0.29,true,1,1,true,17.44,30,24,22,0,93.44
self,499,5.25,0.0001778279410038923,4,1,1,2,1,0.25,true,1,1,true,17.43,30,24,22,0,93.43
